KIC_ID,APOGEE_ID,ASPCAP_ID,GAIADR3_ID,numax,numax_err,Dnu,Dnu_err,EvoState,L,L_err,Fe_H,Fe_H_err,alpha_M,alpha_M_err,Rg,Rg_16,Rg_84,Zmax,Zmax_16,Zmax_84,e,e_16,e_84,Lz,Lz_16,Lz_84,E,E_16,E_84,vR,vR_16,vR_84,vT,vT_16,vT_84,vZ,vZ_16,vZ_84,age_Dnu,age_16_Dnu,age_84_Dnu,mass_Dnu,mass_16_Dnu,mass_84_Dnu,rad_Dnu,rad_16_Dnu,rad_84_Dnu,dist_Dnu,dist_16_Dnu,dist_84_Dnu,age_L,age_16_L,age_84_L,mass_L,mass_16_L,mass_84_L,rad_L,rad_16_L,rad_84_L,dist_L,dist_16_L,dist_84_L,warn_low_numax,warn_high_Dnu,warn_high_RUWE,warn_NSS,warn_APOGEE,warn_plax_err,warn_dustmaps,warn_nve_Av_Dnu,warn_nve_Av_L,warn_massdiff,RelDat_Dnu,RelDat_L,RelAge_Dnu,RelAge_L
7284546,2M19302154+4252549,apogee.apo25m.synspec_fix.K16_075+11.2M19302154+4252549,1636148068921376768,60.17,0.59,6.081,0.015,1,23.32630110994707,1.2246932948179514,0.1459599999999999,0.0102469735,0.095228,0.006192107,6.645979559088145,6.633115435935048,6.659712804171545,0.5155934734807781,0.4985269722863895,0.5321482735840564,0.1812446237777081,0.1774541135780901,0.1849988661531979,1485.7758631737026,1483.0986273658646,1488.632243883532,-48429.38092476028,-48437.11430229125,-48420.14768022784,37.07257844854963,35.84216184470329,38.278750383366685,191.88851678492728,191.51628197508165,192.27267531881373,12.638081385326863,12.23713199928596,13.02123640136106,10.042824,8.67485,11.317314,1.056201,1.020204,1.097195,7.837696,7.739154,7.946573,2162.460938,2098.730469,2230.585938,11.252142,9.256847,13.075719,1.016022,0.971335,1.072443,7.606989,7.356651,7.830223,2108.515625,2006.894531,2211.367188,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7284718,2M19303358+4251550,apogee.apo25m.synspec_fix.K16_075+11.2M19303358+4251550,1636148068921376768,171.6,1.23,14.117,0.018,1,8.801202430063125,0.4457252410918035,-0.11359,0.0107025895,0.204495,0.0080617409999999,8.835707928464924,8.81115745967634,8.859666075531797,2.4732707942623944,2.399596232227655,2.551416614194461,0.2523178659028047,0.2492176216936877,0.2557258482501454,1923.414816249781,1918.663314041788,1928.049081632173,-33080.20534773184,-33125.10094164709,-33025.114213959,43.01398173847099,41.5789529825505,44.62016176880463,248.2517039916656,247.67898539382375,248.7737127860697,75.94274576584584,74.41616228641571,77.5483088600895,11.218687,10.089885,12.467611,0.986709,0.959522,1.013407,4.415522,4.374506,4.458144,1760.566406,1715.957031,1806.054688,13.95631,11.66575,16.630244,0.923932,0.879798,0.970951,4.251782,4.119434,4.388304,1694.277344,1612.480469,1780.117188,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7284968,2M19305192+4250363,apogee.apo25m.synspec_fix.K16_075+11.2M19305192+4250363,1636148068921376768,34.01,0.69,4.168,0.046,2,55.0553578003275,2.369263042018881,-0.083394,0.0071488246,0.0249354,0.0054364386,6.860960764747532,6.85571679463595,6.866953261468032,0.3527975510511886,0.3403817363735918,0.365088934936545,0.1135009464522856,0.1132959271639021,0.1136870766684834,1530.2897703879976,1529.2089295275734,1531.5245941852788,-48182.575002619415,-48195.47963276796,-48165.01656497512,-8.260299447437827,-8.457996874371972,-8.0629476374661,197.3317910176655,197.2634845964812,197.4039354251697,5.695271135509648,5.504739485543834,5.879060360875875,6.266344,5.401678,7.375398,1.098664,1.040865,1.153984,10.475169,10.267855,10.660944,1604.941406,1549.921875,1657.246094,5.428993,4.767988,6.192572,1.150624,1.099553,1.203886,10.582351,10.451669,10.711681,1620.058594,1582.539062,1657.597656,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7285117,2M19310207+4248589,apogee.apo25m.synspec_fix.K16_075+11.2M19310207+4248589,1636148068921376768,30.85,0.87,4.337,0.114,2,37.27216087988347,1.776075763013049,-0.030203,0.008805696,0.0056100003,0.006605818,7.593049419716285,7.578470700234397,7.607651390812717,0.5318592217249248,0.5132371325509872,0.5510205981282619,0.1354230913914382,0.1297716077271422,0.1409934338486428,1678.9905534348031,1676.068380368988,1681.9159318435036,-43266.015579897256,-43276.57099293051,-43253.14568122526,39.70202836647352,38.05041958027425,41.318969298204046,216.84976577619125,216.4335175595633,217.23806444750016,10.390091936277344,10.173862206257269,10.619401410668695,16.02608,12.363465,18.598007,0.858391,0.830019,0.909762,9.626787,9.475608,9.869269,2154.140625,2090.078125,2232.441406,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,False,True,True,True,False
7285319,2M19311710+4248100,apogee.apo25m.synspec_fix.075+12.2M19311710+4248100,1636148068921376768,101.91,0.82,8.375,0.038,1,26.488749870383632,2.797221893571542,-0.086378,0.009366792,0.037476,0.0074309576,6.729351409585442,6.7028134638132215,6.759345449855469,0.7731375970089316,0.7406273000348026,0.8074745586904737,0.1368259503113857,0.1347616225038534,0.1388170889550991,1503.0891375641686,1497.585225432791,1509.3020178388515,-47977.41804561443,-48188.87619693517,-47735.348351969646,-23.19192629304419,-24.01231086857469,-22.414279507560423,193.0318770340395,192.5852143275732,193.55604966948627,22.08415564900653,21.24965343069495,22.87392842728444,1.539463,1.352374,1.741899,1.722519,1.660815,1.792038,7.534062,7.424909,7.657109,2900.78125,2804.179688,3002.929688,2.586861,1.821029,3.851242,1.469342,1.310537,1.625333,7.025522,6.508957,7.528579,2708.359375,2454.101562,2973.28125,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7285374,2M19312210+4251564,apogee.apo25m.synspec_fix.K16_075+11.2M19312210+4251564,1636148068921376768,50.74,0.84,5.107,0.026,2,61.39105144674931,3.88021620561256,0.14958,0.006665452,-0.011539999,0.004575365,7.179086078930804,7.163971568834738,7.194055750503559,0.5538077258490192,0.5410289663785378,0.56595400867082,0.1440029678210449,0.1428177067547444,0.1452430430992892,1595.4215015524546,1592.3458072445871,1598.465945142218,-45531.39833873815,-45655.50105370607,-45404.9344369245,-39.080180948869554,-39.73778585876229,-38.38688515809093,205.75581728975644,205.41818874524785,206.0880280149921,3.090847511123645,2.9379877067890137,3.248702804168161,1.789054,1.757958,1.831339,1.731824,1.709749,1.755326,10.667015,10.612708,10.723637,2430.429688,2386.425781,2477.148438,1.453569,1.204672,1.71307,1.892318,1.767044,2.043335,10.678736,10.280317,11.088255,2435.175781,2299.785156,2588.164062,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7285786,2M19315170+4252350,apogee.apo25m.synspec_fix.K16_075+11.2M19315170+4252350,1636148068921376768,18.15,0.79,2.487,0.034,0,64.15548347858467,2.958791623714578,-0.059258,0.007857069,0.14653501,0.0049053417,8.091939349848886,8.071449305815047,8.11073285699452,0.4041047203463972,0.3811119500847321,0.4306156090263228,0.147497667801959,0.1394306781453045,0.1565698181577552,1778.160705865879,1774.1175851527887,1781.8669421036568,-40576.646384454034,-40603.15382257045,-40540.17235967333,41.27338044366202,38.56676654385053,44.30754359836332,229.1681241095494,228.77299103997404,229.49358776700575,-0.0130318146407057,-0.3962456360997567,0.3621850654255896,14.907398,10.731929,18.185314,0.914401,0.86444,1.00508,13.471386,13.172747,13.953606,1587.519531,1509.863281,1681.679688,9.699592,7.57381,12.556714,1.004984,0.941045,1.072648,12.860757,11.809971,13.689395,1530.429688,1382.109375,1660.429688,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7285830,2M19315517+4250120,apogee.apo25m.synspec_fix.K16_075+11.2M19315517+4250120,1636148068921376768,39.05,1.02,4.382,0.042,2,66.76191239700009,6.040113320988728,-0.16921,0.012016158,0.0290289,0.009548716,8.274840741439489,8.251119423051081,8.30184285775679,0.6793592551148924,0.659373940707603,0.7016954536180163,0.0830150246342039,0.0808757289676044,0.0853972796377507,1814.1460972932125,1809.489422074268,1819.4431228102435,-39926.59522318808,-40082.98535962254,-39748.83917931025,-11.083925352227508,-11.260062102754242,-10.896323933558952,232.95190023227505,232.565357901474,233.37540627959527,-3.760177137103041,-4.108031137150799,-3.4128495090723123,3.393496,2.945242,3.791863,1.323886,1.276458,1.394729,10.745388,10.636143,10.967234,2864.765625,2790.820312,2950.664062,2.407573,1.862559,3.173659,1.483965,1.354964,1.616703,10.807373,10.702118,11.309532,2877.03125,2785.625,2990.078125,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7286739,2M19330378+4249370,apogee.apo25m.synspec_fix.075+12.2M19330378+4249370,1636148068921376768,5.12,0.29,0.873,0.054,1,197.32217131703447,13.95988454943725,-0.0347,0.00809615,0.0293265,0.0046825674,6.86706308981937,6.862821157076024,6.879925369099066,0.540747487643823,0.4651321843396321,0.617627758060839,0.1388073700512502,0.1295294182485135,0.1483953884834755,1531.5472226486145,1530.673159764779,1534.196566898093,-47556.11772574407,-47716.12789001083,-47291.644242420654,27.39112485422297,23.283543890756505,31.45857677542747,197.1194610716328,196.37891798730425,197.8699735190976,-3.6957932417333392,-4.389798863715991,-3.019739247343854,6.623955,3.141879,12.756233,1.132067,0.936483,1.414294,28.701389,26.286611,31.852222,2612.773438,2254.257812,2995.195312,10.33544,7.637844,14.202279,0.994919,0.910416,1.085684,26.932232,25.586554,28.352286,2579.492188,2396.347656,2773.75,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7286741,2M19330389+4249023,apogee.apo25m.synspec_fix.K16_075+11.2M19330389+4249023,1636148068921376768,57.37,0.46,5.895,0.015,1,29.47243587155278,0.9578407540699588,-0.13343,0.0074197017,0.039254002,0.005558258,8.021923605978216,8.012598533916615,8.0310271043534,0.3799286587336958,0.3711669361188055,0.3900353076761461,0.1447105319884038,0.142171635524759,0.1475680195105609,1764.335045584715,1762.4915074310763,1766.1342854981149,-41002.33554492379,-41010.32980696652,-40993.483221855466,-42.20814149480205,-43.13911181647444,-41.38175015810468,225.5645812555078,225.44056253871508,225.69640216798624,15.516092897326088,15.306238331578411,15.763266823771954,6.604478,5.865368,7.458804,1.118226,1.083122,1.153091,8.167294,8.073068,8.261175,938.232422,912.109375,965.097656,6.6571,5.878236,7.576854,1.109202,1.070953,1.147241,7.926388,7.741707,8.119567,911.728516,878.837891,946.035156,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7287368,2M19335008+4253417,apogee.apo25m.synspec_fix.K16_075+11.2M19335008+4253417,1636148068921376768,33.38,1.96,3.962,0.015,1,54.47507118659526,3.920784164385752,-0.25367,0.01002594,0.085967004,0.0076426268,7.231299515083846,7.1794692236807816,7.291138451487922,0.4975500152897488,0.4457586161301107,0.5433243127150577,0.1153684181281365,0.1126917759133369,0.1179114399265844,1606.0327486981228,1595.499445288193,1618.1677550232462,-45622.54748964919,-46041.74130878361,-45170.04087040961,-29.41163625502529,-31.436489371772645,-27.156863482842656,206.9733242540881,205.77577269086703,208.260627854362,-5.174164201038662,-5.890221831420575,-4.361589117759818,8.912564,4.831278,14.140415,1.003902,0.879699,1.196792,10.233576,9.772398,10.875965,2321.074219,2123.066406,2566.25,4.386128,3.50916,6.022232,1.228869,1.122235,1.316439,10.878876,10.453632,11.39049,2493.378906,2337.8125,2665.585938,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7288241,2M19345080+4252450,apogee.apo25m.synspec_fix.075+12.2M19345080+4252450,1636148068921376768,74.76,0.55,7.441,0.017,1,20.38797710267602,1.0784528630810206,-0.4902,0.009354124,0.28514498,0.008219067,5.2723095168086775,5.260732779566395,5.284962141512537,1.6290156446454471,1.5728406527885568,1.6857971591713503,0.2719860976236385,0.2682194343225629,0.2756766648061713,1189.4880874850533,1186.8879714695447,1192.32760224515,-53574.09412128884,-53745.60352633433,-53392.1934859563,-18.986532516547943,-19.688250262775448,-18.262673104904,153.33930301210984,152.98097521457476,153.7219943837045,-65.50909755117962,-67.04583680055326,-63.97885254923211,8.392218,7.506834,9.381451,1.012079,0.982484,1.042209,6.77502,6.700843,6.850557,1825.46875,1778.730469,1873.886719,9.849646,8.146922,12.023197,0.961325,0.908885,1.013598,6.351081,6.141334,6.569365,1710.527344,1623.59375,1802.207031,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7288301,2M19345431+4250179,apogee.apo25m.synspec_fix.K16_075+11.2M19345431+4250179,1636148068921376768,32.62,0.95,4.032,0.037,2,51.57309158139844,2.3226113673823976,0.016986,0.008498633,0.064794004,0.005811474,8.71165082781405,8.681862948546577,8.744877466107338,0.6370077640874019,0.6007110303351041,0.6748133642175508,0.2452320456255686,0.2375590484557695,0.2528764018485885,1899.376723978988,1893.5942688925008,1905.821838676127,-35686.57601851181,-36012.671234771595,-35336.9787790214,-60.79748601121753,-62.56962785018232,-58.98088183586356,244.9478457107674,244.18744466813027,245.7656664438589,-13.818299948390038,-14.749028562052317,-12.886828529308804,7.832663,6.438681,10.488372,1.045969,0.967366,1.116516,10.511576,10.226777,10.746193,1992.324219,1904.804688,2072.148438,6.31494,5.484616,7.314736,1.120858,1.065336,1.177902,10.58285,10.425838,10.744282,2001.777344,1949.863281,2054.042969,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7288529,2M19350983+4252150,apogee.apo25m.synspec_fix.K16_075+11.2M19350983+4252150,1636148068921376768,28.51,0.8,3.853,0.027,2,46.43991037490108,1.6514335749352282,-0.21991,0.007570694,0.206135,0.0059096827,4.8295195936945685,4.823943791881884,4.836145487947701,1.0264331482983164,0.993637775416468,1.061120545987522,0.357678015073852,0.35544770988808,0.3596706887426252,1088.5848520959237,1087.2945254541278,1090.1175277962984,-56611.34235386519,-56696.713007971615,-56513.70963244535,-17.735456449766268,-18.604930113862945,-16.930358972716277,140.17654846078844,139.9715009790064,140.41373896672883,-46.25846625265901,-47.31830038685066,-45.25473293108669,14.430797,11.583172,17.422437,0.883078,0.846087,0.927742,10.215889,10.074105,10.392897,1603.75,1561.582031,1650.214844,15.658179,13.568121,17.8213,0.859631,0.833862,0.889292,9.722967,9.54747,9.943477,1527.96875,1485.058594,1575.605469,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7289277,2M19355929+4248464,apogee.apo25m.synspec_fix.K16_075+11.2M19355929+4248464,1636148068921376768,28.89,0.75,3.892,0.039,2,45.20623701245152,1.6464015083572974,-0.32077,0.0076792445,0.204405,0.0063965824,5.251426178280527,5.218790280055703,5.286500838511576,2.1099189357008377,1.972231319924585,2.2425103582139143,0.3120985711542167,0.3098048150326619,0.314265609442415,1184.796297437378,1177.4512285866483,1192.6727586785914,-51444.522275166455,-51631.28251527184,-51258.24031133754,56.787062837322296,54.88787407449986,58.52386848881796,152.4846627002015,151.5969143259797,153.43104077172,77.17272068740724,74.06396000042666,80.05132672894683,13.317451,10.315351,16.453888,0.884683,0.843632,0.935846,10.141882,9.976301,10.380572,1526.113281,1471.992188,1589.140625,17.755324,15.919488,19.101391,0.822559,0.807408,0.844063,9.464303,9.334766,9.640668,1431.757812,1397.304688,1471.054688,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7289348,2M19360443+4252196,apogee.apo25m.synspec_fix.K16_075+11.2M19360443+4252196,1636148068921376768,58.68,0.7,5.593,0.0139999999999999,1,35.36332693797367,2.037255655638125,-0.032995,0.009872568,0.0213472,0.0070484469999999,6.308807338288243,6.303291352622469,6.315026970109947,0.4773844243523971,0.460786951281716,0.494963315666602,0.2028104347759238,0.2008381777933562,0.2048392509511588,1415.0644529046942,1413.897950915799,1416.3793711980493,-50439.59140413768,-50470.09119290531,-50404.06566996187,28.78413859202689,27.75761069809056,29.825092284376407,182.1977704082333,181.957461297108,182.4328008969796,-4.96307665955664,-5.147943881216401,-4.786168063394086,2.452394,2.093566,2.867417,1.516247,1.450059,1.585305,9.394699,9.243899,9.548633,2345.195312,2266.347656,2427.050781,3.999836,3.231287,5.114938,1.308721,1.221076,1.391,8.704778,8.362191,9.085902,2175.46875,2048.261719,2313.710938,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7292357,2M19392045+4249227,apogee.apo25m.synspec_fix.K15_077+10.2M19392045+4249227,1636148068921376768,40.54,0.8,4.4,0.02,1,44.729144341786295,1.7515126716348852,-0.29553,0.0077055959999999,0.076772004,0.006226821,6.294024612250585,6.267642778756676,6.320419628465846,0.4109583775400948,0.3904412337140323,0.4317363368044953,0.3206688234742958,0.3107671443266091,0.3304133242430952,1411.9375213561707,1406.351261079418,1417.5191229702425,-47738.67142170716,-47889.78929032391,-47577.57409594371,82.12353472159018,78.77688374660809,85.37841243918035,181.7425361565792,181.0502000392608,182.4093288142941,-3.910791979114833,-4.042261362920299,-3.781566274665994,4.657796,3.571406,5.753556,1.207372,1.132895,1.301927,10.168826,9.939816,10.445423,1743.632812,1662.890625,1834.160156,5.484929,4.665012,6.265986,1.146757,1.101625,1.199584,9.853338,9.592345,10.077325,1696.972656,1631.40625,1762.226562,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7293531,2M19403700+4251289,apogee.apo25m.synspec_fix.K15_077+10.2M19403700+4251289,1636148068921376768,20.38,0.51,2.7060000000000004,0.016,2,83.14871459316355,3.428781676530301,-0.10515,0.008939113,0.030996,0.0062488256999999,6.761323771928797,6.7581589440775165,6.7656204007942,0.4176064476666667,0.3949114781368691,0.4401180782418766,0.1292710857481051,0.1290381381655655,0.1294879461550498,1509.7115121630377,1509.0564050094615,1510.6007515203596,-48553.37901744076,-48569.58623484268,-48533.14810857767,11.585678331160182,10.887543430390526,12.235389317622255,194.00461379423467,193.97731895132293,194.03466679933337,-18.549650429246025,-19.42219373635689,-17.6365059319554,4.762735,3.778755,5.815671,1.212565,1.129483,1.309235,14.381838,14.036417,14.784044,1516.347656,1450.117188,1592.050781,4.840633,4.203762,5.594837,1.1944,1.136005,1.251843,13.413217,12.994324,13.895281,1414.726562,1346.699219,1490.800781,False,False,False,False,False,False,False,False,False,False,True,True,True,True
7293609,2M19404194+4250067,apogee.apo25m.synspec_fix.K15_077+10.2M19404194+4250067,1636148068921376768,32.47,0.81,3.716,0.033,2,72.91226898006518,3.336618283553382,-0.2044,0.010821434,0.023084,0.008480724,8.183566102344237,8.164934264229627,8.20301198060083,0.4449381831784397,0.4100921213467947,0.4787943426718886,0.1533636381735977,0.1437951208520793,0.1624041815126193,1796.2113302897158,1792.5446618367992,1800.036136889281,-39989.82700161219,-40043.38765447422,-39928.10561902209,42.1226886495424,38.73312776348028,45.26757181708521,231.1308727918102,230.66985720475225,231.56058585359716,-6.173966609354071,-6.969887764781464,-5.325080514778181,2.499213,1.941649,3.25143,1.47605,1.349985,1.608504,12.480786,12.078378,12.894135,1824.863281,1725.957031,1932.070312,2.521417,2.177907,2.934719,1.455774,1.384902,1.527272,11.664744,11.149001,11.871861,1708.417969,1630.9375,1770.039062,False,False,False,False,False,False,False,False,False,False,True,True,True,True
